symbol,expiry,strike,delta_eod,time,bid,ask
KLAR,20260605,17.5,0.7,15:11,0.85,0.85
KLAR,20260605,17.5,0.7,15:12,1.0,1.0
KLAR,20260605,17.5,0.7,15:13,1.0,1.0
KLAR,20260605,17.5,0.7,15:14,1.0,1.0
KLAR,20260605,17.5,0.7,15:15,1.0,1.0
KLAR,20260605,17.5,0.7,15:16,1.0,1.0
KLAR,20260605,17.5,0.7,15:17,1.0,1.0
KLAR,20260605,17.5,0.7,15:18,1.05,1.05
KLAR,20260605,17.5,0.7,15:19,1.05,1.05
KLAR,20260605,17.5,0.7,15:20,1.05,1.05
KLAR,20260605,17.5,0.7,15:21,1.1,1.1
KLAR,20260605,17.5,0.7,15:22,1.1,1.1
KLAR,20260605,17.5,0.7,15:23,1.1,1.1
KLAR,20260605,17.5,0.7,15:24,1.1,1.1
KLAR,20260605,17.5,0.7,15:25,1.1,1.1
KLAR,20260605,17.5,0.7,15:26,1.1,1.1
KLAR,20260605,17.5,0.7,15:27,1.1,1.1
KLAR,20260605,17.5,0.7,15:28,1.1,1.1
KLAR,20260605,17.5,0.7,15:29,1.1,1.1
KLAR,20260605,17.5,0.7,15:30,1.1,1.1
KLAR,20260605,17.5,0.7,15:31,1.1,1.1
KLAR,20260605,17.5,0.7,15:32,1.1,1.1
KLAR,20260605,17.5,0.7,15:33,1.2,1.2
KLAR,20260605,17.5,0.7,15:34,1.2,1.2
KLAR,20260605,17.5,0.7,15:35,1.2,1.2
KLAR,20260605,17.5,0.7,15:36,1.2,1.2
KLAR,20260605,17.5,0.7,15:37,1.2,1.2
KLAR,20260605,17.5,0.7,15:38,1.2,1.2
KLAR,20260605,17.5,0.7,15:39,1.2,1.2
KLAR,20260605,17.5,0.7,15:40,1.2,1.2
KLAR,20260605,17.5,0.7,15:41,1.2,1.2
KLAR,20260605,17.5,0.7,15:42,1.0,1.05
KLAR,20260605,17.5,0.7,15:43,1.0,1.0
KLAR,20260605,17.5,0.7,15:44,1.0,1.0
KLAR,20260605,17.5,0.7,15:45,1.0,1.0
KLAR,20260605,17.5,0.7,15:46,1.0,1.0
KLAR,20260605,17.5,0.7,15:47,1.0,1.0
KLAR,20260605,17.5,0.7,15:48,1.2,1.25
KLAR,20260605,17.5,0.7,15:49,1.15,1.15
KLAR,20260605,17.5,0.7,15:50,1.15,1.15
KLAR,20260605,17.5,0.7,15:51,1.15,1.15
KLAR,20260605,17.5,0.7,15:52,1.15,1.15
KLAR,20260605,17.5,0.7,15:53,1.1,1.15
KLAR,20260605,17.5,0.7,15:54,1.1,1.1
KLAR,20260605,17.5,0.7,15:55,1.05,1.1
KLAR,20260605,17.5,0.7,15:56,1.05,1.05
KLAR,20260605,17.5,0.7,15:57,1.0,1.05
KLAR,20260605,17.5,0.7,15:58,1.0,1.0
KLAR,20260605,17.5,0.7,15:59,1.0,1.0
KLAR,20260605,18.5,0.47,13:00,0.45,0.45
KLAR,20260605,18.5,0.47,13:01,0.5,0.5
KLAR,20260605,18.5,0.47,13:02,0.5,0.5
KLAR,20260605,18.5,0.47,13:03,0.5,0.5
KLAR,20260605,18.5,0.47,13:04,0.5,0.5
KLAR,20260605,18.5,0.47,13:05,0.5,0.5
KLAR,20260605,18.5,0.47,13:06,0.55,0.55
KLAR,20260605,18.5,0.47,13:07,0.55,0.55
KLAR,20260605,18.5,0.47,13:08,0.55,0.55
KLAR,20260605,18.5,0.47,13:09,0.55,0.55
KLAR,20260605,18.5,0.47,13:10,0.55,0.55
KLAR,20260605,18.5,0.47,13:11,0.55,0.55
KLAR,20260605,18.5,0.47,13:12,0.55,0.55
KLAR,20260605,18.5,0.47,13:13,0.55,0.55
KLAR,20260605,18.5,0.47,13:14,0.55,0.55
KLAR,20260605,18.5,0.47,13:15,0.55,0.55
KLAR,20260605,18.5,0.47,13:16,0.55,0.55
KLAR,20260605,18.5,0.47,13:17,0.5,0.55
KLAR,20260605,18.5,0.47,13:18,0.5,0.5
KLAR,20260605,18.5,0.47,13:19,0.5,0.5
KLAR,20260605,18.5,0.47,13:20,0.5,0.5
KLAR,20260605,18.5,0.47,13:21,0.5,0.5
KLAR,20260605,18.5,0.47,13:22,0.5,0.5
KLAR,20260605,18.5,0.47,13:23,0.5,0.5
KLAR,20260605,18.5,0.47,13:24,0.5,0.5
KLAR,20260605,18.5,0.47,13:25,0.5,0.5
KLAR,20260605,18.5,0.47,13:26,0.5,0.5
KLAR,20260605,18.5,0.47,13:27,0.5,0.5
KLAR,20260605,18.5,0.47,13:28,0.5,0.5
KLAR,20260605,18.5,0.47,13:29,0.5,0.5
KLAR,20260605,18.5,0.47,13:30,0.5,0.5
KLAR,20260605,18.5,0.47,13:31,0.5,0.5
KLAR,20260605,18.5,0.47,13:32,0.5,0.5
KLAR,20260605,18.5,0.47,13:33,0.5,0.5
KLAR,20260605,18.5,0.47,13:34,0.5,0.5
KLAR,20260605,18.5,0.47,13:35,0.5,0.5
KLAR,20260605,18.5,0.47,13:36,0.5,0.5
KLAR,20260605,18.5,0.47,13:37,0.5,0.5
KLAR,20260605,18.5,0.47,13:38,0.5,0.5
KLAR,20260605,18.5,0.47,13:39,0.5,0.5
KLAR,20260605,18.5,0.47,13:40,0.5,0.5
KLAR,20260605,18.5,0.47,13:41,0.5,0.5
KLAR,20260605,18.5,0.47,13:42,0.5,0.5
KLAR,20260605,18.5,0.47,13:43,0.5,0.5
KLAR,20260605,18.5,0.47,13:44,0.5,0.5
KLAR,20260605,18.5,0.47,13:45,0.5,0.5
KLAR,20260605,18.5,0.47,13:46,0.5,0.5
KLAR,20260605,18.5,0.47,13:47,0.5,0.5
KLAR,20260605,18.5,0.47,13:48,0.5,0.5
KLAR,20260605,18.5,0.47,13:49,0.5,0.5
KLAR,20260605,18.5,0.47,13:50,0.5,0.5
KLAR,20260605,18.5,0.47,13:51,0.55,0.55
KLAR,20260605,18.5,0.47,13:52,0.55,0.55
KLAR,20260605,18.5,0.47,13:53,0.35,0.45
KLAR,20260605,18.5,0.47,13:54,0.45,0.45
KLAR,20260605,18.5,0.47,13:55,0.45,0.45
KLAR,20260605,18.5,0.47,13:56,0.45,0.45
KLAR,20260605,18.5,0.47,13:57,0.45,0.45
KLAR,20260605,18.5,0.47,13:58,0.45,0.45
KLAR,20260605,18.5,0.47,13:59,0.45,0.45
KLAR,20260605,18.5,0.47,14:00,0.5,0.5
KLAR,20260605,18.5,0.47,14:01,0.5,0.5
KLAR,20260605,18.5,0.47,14:02,0.5,0.5
KLAR,20260605,18.5,0.47,14:03,0.5,0.5
KLAR,20260605,18.5,0.47,14:04,0.5,0.5
KLAR,20260605,18.5,0.47,14:05,0.5,0.5
KLAR,20260605,18.5,0.47,14:06,0.5,0.5
KLAR,20260605,18.5,0.47,14:07,0.5,0.5
KLAR,20260605,18.5,0.47,14:08,0.5,0.5
KLAR,20260605,18.5,0.47,14:09,0.5,0.5
KLAR,20260605,18.5,0.47,14:10,0.5,0.5
KLAR,20260605,18.5,0.47,14:11,0.5,0.5
KLAR,20260605,18.5,0.47,14:12,0.5,0.5
KLAR,20260605,18.5,0.47,14:13,0.5,0.5
KLAR,20260605,18.5,0.47,14:14,0.5,0.5
KLAR,20260605,18.5,0.47,14:15,0.5,0.5
KLAR,20260605,18.5,0.47,14:16,0.5,0.5
KLAR,20260605,18.5,0.47,14:17,0.5,0.5
KLAR,20260605,18.5,0.47,14:18,0.5,0.5
KLAR,20260605,18.5,0.47,14:19,0.5,0.5
KLAR,20260605,18.5,0.47,14:20,0.5,0.5
KLAR,20260605,18.5,0.47,14:21,0.5,0.5
KLAR,20260605,18.5,0.47,14:22,0.5,0.5
KLAR,20260605,18.5,0.47,14:23,0.5,0.5
KLAR,20260605,18.5,0.47,14:24,0.5,0.5
KLAR,20260605,18.5,0.47,14:25,0.5,0.5
KLAR,20260605,18.5,0.47,14:26,0.5,0.5
KLAR,20260605,18.5,0.47,14:27,0.5,0.5
KLAR,20260605,18.5,0.47,14:28,0.5,0.5
KLAR,20260605,18.5,0.47,14:29,0.5,0.5
KLAR,20260605,18.5,0.47,14:30,0.5,0.5
KLAR,20260605,18.5,0.47,14:31,0.5,0.5
KLAR,20260605,18.5,0.47,14:32,0.5,0.5
KLAR,20260605,18.5,0.47,14:33,0.5,0.5
KLAR,20260605,18.5,0.47,14:34,0.5,0.5
KLAR,20260605,18.5,0.47,14:35,0.5,0.5
KLAR,20260605,18.5,0.47,14:36,0.5,0.5
KLAR,20260605,18.5,0.47,14:37,0.5,0.5
KLAR,20260605,18.5,0.47,14:38,0.5,0.5
KLAR,20260605,18.5,0.47,14:39,0.5,0.5
KLAR,20260605,18.5,0.47,14:40,0.5,0.5
KLAR,20260605,18.5,0.47,14:41,0.5,0.5
KLAR,20260605,18.5,0.47,14:42,0.5,0.5
KLAR,20260605,18.5,0.47,14:43,0.5,0.5
KLAR,20260605,18.5,0.47,14:44,0.5,0.5
KLAR,20260605,18.5,0.47,14:45,0.5,0.5
KLAR,20260605,18.5,0.47,14:46,0.5,0.5
KLAR,20260605,18.5,0.47,14:47,0.5,0.5
KLAR,20260605,18.5,0.47,14:48,0.5,0.5
KLAR,20260605,18.5,0.47,14:49,0.5,0.5
KLAR,20260605,18.5,0.47,14:50,0.5,0.5
KLAR,20260605,18.5,0.47,14:51,0.5,0.5
KLAR,20260605,18.5,0.47,14:52,0.5,0.5
KLAR,20260605,18.5,0.47,14:53,0.5,0.5
KLAR,20260605,18.5,0.47,14:54,0.5,0.5
KLAR,20260605,18.5,0.47,14:55,0.5,0.5
KLAR,20260605,18.5,0.47,14:56,0.5,0.5
KLAR,20260605,18.5,0.47,14:57,0.5,0.5
KLAR,20260605,18.5,0.47,14:58,0.5,0.5
KLAR,20260605,18.5,0.47,14:59,0.5,0.5
KLAR,20260605,18.5,0.47,15:00,0.5,0.5
KLAR,20260605,18.5,0.47,15:01,0.5,0.5
KLAR,20260605,18.5,0.47,15:02,0.5,0.5
KLAR,20260605,18.5,0.47,15:03,0.5,0.5
KLAR,20260605,18.5,0.47,15:04,0.5,0.5
KLAR,20260605,18.5,0.47,15:05,0.5,0.5
KLAR,20260605,18.5,0.47,15:06,0.5,0.5
KLAR,20260605,18.5,0.47,15:07,0.5,0.5
KLAR,20260605,18.5,0.47,15:08,0.5,0.5
KLAR,20260605,18.5,0.47,15:09,0.5,0.5
KLAR,20260605,18.5,0.47,15:10,0.5,0.5
KLAR,20260605,18.5,0.47,15:11,0.5,0.5
KLAR,20260605,18.5,0.47,15:12,0.5,0.5
KLAR,20260605,18.5,0.47,15:13,0.5,0.5
KLAR,20260605,18.5,0.47,15:14,0.5,0.5
KLAR,20260605,18.5,0.47,15:15,0.5,0.5
KLAR,20260605,18.5,0.47,15:16,0.5,0.5
KLAR,20260605,18.5,0.47,15:17,0.5,0.5
KLAR,20260605,18.5,0.47,15:18,0.5,0.5
KLAR,20260605,18.5,0.47,15:19,0.5,0.5
KLAR,20260605,18.5,0.47,15:20,0.5,0.5
KLAR,20260605,18.5,0.47,15:21,0.55,0.55
KLAR,20260605,18.5,0.47,15:22,0.55,0.55
KLAR,20260605,18.5,0.47,15:23,0.55,0.55
KLAR,20260605,18.5,0.47,15:24,0.55,0.55
KLAR,20260605,18.5,0.47,15:25,0.55,0.55
KLAR,20260605,18.5,0.47,15:26,0.55,0.55
KLAR,20260605,18.5,0.47,15:27,0.55,0.55
KLAR,20260605,18.5,0.47,15:28,0.55,0.55
KLAR,20260605,18.5,0.47,15:29,0.55,0.55
KLAR,20260605,18.5,0.47,15:30,0.55,0.55
KLAR,20260605,18.5,0.47,15:31,0.55,0.55
KLAR,20260605,18.5,0.47,15:32,0.55,0.6
KLAR,20260605,18.5,0.47,15:33,0.55,0.55
KLAR,20260605,18.5,0.47,15:34,0.55,0.6
KLAR,20260605,18.5,0.47,15:35,0.6,0.6
KLAR,20260605,18.5,0.47,15:36,0.6,0.6
KLAR,20260605,18.5,0.47,15:37,0.6,0.6
KLAR,20260605,18.5,0.47,15:38,0.4,0.6
KLAR,20260605,18.5,0.47,15:39,0.6,0.6
KLAR,20260605,18.5,0.47,15:40,0.6,0.6
KLAR,20260605,18.5,0.47,15:41,0.6,0.6
KLAR,20260605,18.5,0.47,15:42,0.4,0.6
KLAR,20260605,18.5,0.47,15:43,0.7,0.7
KLAR,20260605,18.5,0.47,15:44,0.7,0.7
KLAR,20260605,18.5,0.47,15:45,0.4,0.6
KLAR,20260605,18.5,0.47,15:46,0.55,0.55
KLAR,20260605,18.5,0.47,15:47,0.55,0.55
KLAR,20260605,18.5,0.47,15:48,0.6,0.6
KLAR,20260605,18.5,0.47,15:49,0.6,0.6
KLAR,20260605,18.5,0.47,15:50,0.4,0.4
KLAR,20260605,18.5,0.47,15:51,0.4,0.4
KLAR,20260605,18.5,0.47,15:52,0.4,0.4
KLAR,20260605,18.5,0.47,15:53,0.4,0.4
KLAR,20260605,18.5,0.47,15:54,0.4,0.55
KLAR,20260605,18.5,0.47,15:55,0.5,0.5
KLAR,20260605,18.5,0.47,15:56,0.5,0.5
KLAR,20260605,18.5,0.47,15:57,0.5,0.5
KLAR,20260605,18.5,0.47,15:58,0.35,0.5
KLAR,20260605,18.5,0.47,15:59,0.35,0.4
KLAR,20260605,19.0,0.36,13:00,0.4,0.4
KLAR,20260605,19.0,0.36,13:01,0.4,0.4
KLAR,20260605,19.0,0.36,13:02,0.4,0.4
KLAR,20260605,19.0,0.36,13:03,0.4,0.4
KLAR,20260605,19.0,0.36,13:04,0.4,0.4
KLAR,20260605,19.0,0.36,13:05,0.4,0.4
KLAR,20260605,19.0,0.36,13:06,0.4,0.4
KLAR,20260605,19.0,0.36,13:07,0.4,0.4
KLAR,20260605,19.0,0.36,13:08,0.4,0.4
KLAR,20260605,19.0,0.36,13:09,0.4,0.4
KLAR,20260605,19.0,0.36,13:10,0.4,0.4
KLAR,20260605,19.0,0.36,13:11,0.4,0.4
KLAR,20260605,19.0,0.36,13:12,0.4,0.4
KLAR,20260605,19.0,0.36,13:13,0.4,0.4
KLAR,20260605,19.0,0.36,13:14,0.4,0.4
KLAR,20260605,19.0,0.36,13:15,0.4,0.4
KLAR,20260605,19.0,0.36,13:16,0.4,0.4
KLAR,20260605,19.0,0.36,13:17,0.4,0.4
KLAR,20260605,19.0,0.36,13:18,0.4,0.4
KLAR,20260605,19.0,0.36,13:19,0.4,0.4
KLAR,20260605,19.0,0.36,13:20,0.4,0.4
KLAR,20260605,19.0,0.36,13:21,0.4,0.4
KLAR,20260605,19.0,0.36,13:22,0.4,0.4
KLAR,20260605,19.0,0.36,13:23,0.4,0.4
KLAR,20260605,19.0,0.36,13:24,0.4,0.4
KLAR,20260605,19.0,0.36,13:25,0.4,0.4
KLAR,20260605,19.0,0.36,13:26,0.4,0.4
KLAR,20260605,19.0,0.36,13:27,0.4,0.4
KLAR,20260605,19.0,0.36,13:28,0.4,0.4
KLAR,20260605,19.0,0.36,13:29,0.4,0.4
KLAR,20260605,19.0,0.36,13:30,0.4,0.4
KLAR,20260605,19.0,0.36,13:31,0.4,0.4
KLAR,20260605,19.0,0.36,13:32,0.4,0.4
KLAR,20260605,19.0,0.36,13:33,0.4,0.4
KLAR,20260605,19.0,0.36,13:34,0.4,0.4
KLAR,20260605,19.0,0.36,13:35,0.4,0.4
KLAR,20260605,19.0,0.36,13:36,0.4,0.4
KLAR,20260605,19.0,0.36,13:37,0.4,0.4
KLAR,20260605,19.0,0.36,13:38,0.4,0.4
KLAR,20260605,19.0,0.36,13:39,0.4,0.4
KLAR,20260605,19.0,0.36,13:40,0.4,0.4
KLAR,20260605,19.0,0.36,13:41,0.4,0.4
KLAR,20260605,19.0,0.36,13:42,0.4,0.4
KLAR,20260605,19.0,0.36,13:43,0.4,0.4
KLAR,20260605,19.0,0.36,13:44,0.4,0.4
KLAR,20260605,19.0,0.36,13:45,0.4,0.4
KLAR,20260605,19.0,0.36,13:46,0.4,0.4
KLAR,20260605,19.0,0.36,13:47,0.4,0.4
KLAR,20260605,19.0,0.36,13:48,0.4,0.4
KLAR,20260605,19.0,0.36,13:49,0.4,0.4
KLAR,20260605,19.0,0.36,13:50,0.4,0.4
KLAR,20260605,19.0,0.36,13:51,0.4,0.4
KLAR,20260605,19.0,0.36,13:52,0.4,0.4
KLAR,20260605,19.0,0.36,13:53,0.4,0.4
KLAR,20260605,19.0,0.36,13:54,0.4,0.4
KLAR,20260605,19.0,0.36,13:55,0.4,0.4
KLAR,20260605,19.0,0.36,13:56,0.4,0.4
KLAR,20260605,19.0,0.36,13:57,0.4,0.4
KLAR,20260605,19.0,0.36,13:58,0.4,0.4
KLAR,20260605,19.0,0.36,13:59,0.4,0.4
KLAR,20260605,19.0,0.36,14:00,0.4,0.4
KLAR,20260605,19.0,0.36,14:01,0.4,0.4
KLAR,20260605,19.0,0.36,14:02,0.4,0.4
KLAR,20260605,19.0,0.36,14:03,0.4,0.4
KLAR,20260605,19.0,0.36,14:04,0.4,0.4
KLAR,20260605,19.0,0.36,14:05,0.4,0.4
KLAR,20260605,19.0,0.36,14:06,0.4,0.4
KLAR,20260605,19.0,0.36,14:07,0.4,0.4
KLAR,20260605,19.0,0.36,14:08,0.4,0.4
KLAR,20260605,19.0,0.36,14:09,0.4,0.4
KLAR,20260605,19.0,0.36,14:10,0.4,0.4
KLAR,20260605,19.0,0.36,14:11,0.4,0.4
KLAR,20260605,19.0,0.36,14:12,0.4,0.4
KLAR,20260605,19.0,0.36,14:13,0.4,0.4
KLAR,20260605,19.0,0.36,14:14,0.4,0.4
KLAR,20260605,19.0,0.36,14:15,0.4,0.4
KLAR,20260605,19.0,0.36,14:16,0.4,0.4
KLAR,20260605,19.0,0.36,14:17,0.4,0.4
KLAR,20260605,19.0,0.36,14:18,0.4,0.4
KLAR,20260605,19.0,0.36,14:19,0.4,0.4
KLAR,20260605,19.0,0.36,14:20,0.4,0.4
KLAR,20260605,19.0,0.36,14:21,0.4,0.4
KLAR,20260605,19.0,0.36,14:22,0.4,0.4
KLAR,20260605,19.0,0.36,14:23,0.4,0.4
KLAR,20260605,19.0,0.36,14:24,0.4,0.4
KLAR,20260605,19.0,0.36,14:25,0.4,0.4
KLAR,20260605,19.0,0.36,14:26,0.4,0.4
KLAR,20260605,19.0,0.36,14:27,0.4,0.4
KLAR,20260605,19.0,0.36,14:28,0.4,0.4
KLAR,20260605,19.0,0.36,14:29,0.4,0.4
KLAR,20260605,19.0,0.36,14:30,0.4,0.4
KLAR,20260605,19.0,0.36,14:31,0.4,0.4
KLAR,20260605,19.0,0.36,14:32,0.4,0.4
KLAR,20260605,19.0,0.36,14:33,0.4,0.4
KLAR,20260605,19.0,0.36,14:34,0.4,0.4
KLAR,20260605,19.0,0.36,14:35,0.4,0.4
KLAR,20260605,19.0,0.36,14:36,0.4,0.4
KLAR,20260605,19.0,0.36,14:37,0.4,0.4
KLAR,20260605,19.0,0.36,14:38,0.4,0.4
KLAR,20260605,19.0,0.36,14:39,0.4,0.4
KLAR,20260605,19.0,0.36,14:40,0.4,0.4
KLAR,20260605,19.0,0.36,14:41,0.4,0.4
KLAR,20260605,19.0,0.36,14:42,0.4,0.4
KLAR,20260605,19.0,0.36,14:43,0.4,0.4
KLAR,20260605,19.0,0.36,14:44,0.4,0.4
KLAR,20260605,19.0,0.36,14:45,0.1,0.3
KLAR,20260605,19.0,0.36,14:46,0.1,0.1
KLAR,20260605,19.0,0.36,14:47,0.1,0.1
KLAR,20260605,19.0,0.36,14:48,0.1,0.15
KLAR,20260605,19.0,0.36,14:49,0.25,0.25
KLAR,20260605,19.0,0.36,14:50,0.25,0.25
KLAR,20260605,19.0,0.36,14:51,0.25,0.25
KLAR,20260605,19.0,0.36,14:52,0.25,0.3
KLAR,20260605,19.0,0.36,14:53,0.3,0.3
KLAR,20260605,19.0,0.36,14:54,0.3,0.3
KLAR,20260605,19.0,0.36,14:55,0.3,0.3
KLAR,20260605,19.0,0.36,14:56,0.3,0.3
KLAR,20260605,19.0,0.36,14:57,0.3,0.3
KLAR,20260605,19.0,0.36,14:58,0.3,0.3
KLAR,20260605,19.0,0.36,14:59,0.3,0.3
KLAR,20260605,19.0,0.36,15:00,0.3,0.3
KLAR,20260605,19.0,0.36,15:01,0.3,0.3
KLAR,20260605,19.0,0.36,15:02,0.3,0.3
KLAR,20260605,19.0,0.36,15:03,0.3,0.3
KLAR,20260605,19.0,0.36,15:04,0.3,0.3
KLAR,20260605,19.0,0.36,15:05,0.3,0.3
KLAR,20260605,19.0,0.36,15:06,0.3,0.3
KLAR,20260605,19.0,0.36,15:07,0.3,0.3
KLAR,20260605,19.0,0.36,15:08,0.3,0.3
KLAR,20260605,19.0,0.36,15:09,0.3,0.3
KLAR,20260605,19.0,0.36,15:10,0.3,0.3
KLAR,20260605,19.0,0.36,15:11,0.3,0.3
KLAR,20260605,19.0,0.36,15:12,0.3,0.3
KLAR,20260605,19.0,0.36,15:13,0.3,0.3
KLAR,20260605,19.0,0.36,15:14,0.3,0.3
KLAR,20260605,19.0,0.36,15:15,0.35,0.35
KLAR,20260605,19.0,0.36,15:16,0.35,0.35
KLAR,20260605,19.0,0.36,15:17,0.35,0.35
KLAR,20260605,19.0,0.36,15:18,0.35,0.35
KLAR,20260605,19.0,0.36,15:19,0.35,0.35
KLAR,20260605,19.0,0.36,15:20,0.35,0.35
KLAR,20260605,19.0,0.36,15:21,0.35,0.35
KLAR,20260605,19.0,0.36,15:22,0.35,0.35
KLAR,20260605,19.0,0.36,15:23,0.35,0.35
KLAR,20260605,19.0,0.36,15:24,0.35,0.35
KLAR,20260605,19.0,0.36,15:25,0.35,0.35
KLAR,20260605,19.0,0.36,15:26,0.35,0.35
KLAR,20260605,19.0,0.36,15:27,0.35,0.35
KLAR,20260605,19.0,0.36,15:28,0.35,0.35
KLAR,20260605,19.0,0.36,15:29,0.35,0.35
KLAR,20260605,19.0,0.36,15:30,0.35,0.35
KLAR,20260605,19.0,0.36,15:31,0.35,0.35
KLAR,20260605,19.0,0.36,15:32,0.35,0.35
KLAR,20260605,19.0,0.36,15:33,0.35,0.4
KLAR,20260605,19.0,0.36,15:34,0.35,0.35
KLAR,20260605,19.0,0.36,15:35,0.4,0.4
KLAR,20260605,19.0,0.36,15:36,0.4,0.4
KLAR,20260605,19.0,0.36,15:37,0.4,0.4
KLAR,20260605,19.0,0.36,15:38,0.35,0.4
KLAR,20260605,19.0,0.36,15:39,0.35,0.35
KLAR,20260605,19.0,0.36,15:40,0.35,0.35
KLAR,20260605,19.0,0.36,15:41,0.35,0.4
KLAR,20260605,19.0,0.36,15:42,0.35,0.4
KLAR,20260605,19.0,0.36,15:43,0.4,0.4
KLAR,20260605,19.0,0.36,15:44,0.4,0.4
KLAR,20260605,19.0,0.36,15:45,0.35,0.4
KLAR,20260605,19.0,0.36,15:46,0.35,0.35
KLAR,20260605,19.0,0.36,15:47,0.35,0.35
KLAR,20260605,19.0,0.36,15:48,0.4,0.4
KLAR,20260605,19.0,0.36,15:49,0.2,0.4
KLAR,20260605,19.0,0.36,15:50,0.25,0.45
KLAR,20260605,19.0,0.36,15:51,0.45,0.45
KLAR,20260605,19.0,0.36,15:52,0.4,0.4
KLAR,20260605,19.0,0.36,15:53,0.4,0.4
KLAR,20260605,19.0,0.36,15:54,0.4,0.4
KLAR,20260605,19.0,0.36,15:55,0.4,0.4
KLAR,20260605,19.0,0.36,15:56,0.4,0.4
KLAR,20260605,19.0,0.36,15:57,0.15,0.4
KLAR,20260605,19.0,0.36,15:58,0.3,0.3
KLAR,20260605,19.0,0.36,15:59,0.3,0.3
NVDA,20260605,200.0,0.82,13:00,17.0,17.08
NVDA,20260605,200.0,0.82,13:01,16.95,17.09
NVDA,20260605,200.0,0.82,13:02,17.15,17.22
NVDA,20260605,200.0,0.82,13:03,17.1,17.18
NVDA,20260605,200.0,0.82,13:04,16.85,17.13
NVDA,20260605,200.0,0.82,13:05,16.75,16.9
NVDA,20260605,200.0,0.82,13:06,16.75,17.01
NVDA,20260605,200.0,0.82,13:07,17.05,17.15
NVDA,20260605,200.0,0.82,13:08,17.15,17.22
NVDA,20260605,200.0,0.82,13:09,17.2,17.25
NVDA,20260605,200.0,0.82,13:10,17.2,17.28
NVDA,20260605,200.0,0.82,13:11,17.2,17.21
NVDA,20260605,200.0,0.82,13:12,17.1,17.29
NVDA,20260605,200.0,0.82,13:13,17.3,17.42
NVDA,20260605,200.0,0.82,13:14,17.2,17.37
NVDA,20260605,200.0,0.82,13:15,17.2,17.27
NVDA,20260605,200.0,0.82,13:16,17.1,17.14
NVDA,20260605,200.0,0.82,13:17,17.15,17.15
NVDA,20260605,200.0,0.82,13:18,17.0,17.11
NVDA,20260605,200.0,0.82,13:19,17.0,17.07
NVDA,20260605,200.0,0.82,13:20,16.7,16.88
NVDA,20260605,200.0,0.82,13:21,16.35,16.73
NVDA,20260605,200.0,0.82,13:22,16.65,16.74
NVDA,20260605,200.0,0.82,13:23,16.7,16.78
NVDA,20260605,200.0,0.82,13:24,16.65,16.81
NVDA,20260605,200.0,0.82,13:25,16.65,16.84
NVDA,20260605,200.0,0.82,13:26,16.7,16.7
NVDA,20260605,200.0,0.82,13:27,16.65,16.71
NVDA,20260605,200.0,0.82,13:28,16.65,16.69
NVDA,20260605,200.0,0.82,13:29,16.7,16.72
NVDA,20260605,200.0,0.82,13:30,16.55,16.66
NVDA,20260605,200.0,0.82,13:31,16.55,16.56
NVDA,20260605,200.0,0.82,13:32,16.45,16.53
NVDA,20260605,200.0,0.82,13:33,16.6,16.68
NVDA,20260605,200.0,0.82,13:34,16.6,16.67
NVDA,20260605,200.0,0.82,13:35,16.6,16.66
NVDA,20260605,200.0,0.82,13:36,16.55,16.58
NVDA,20260605,200.0,0.82,13:37,16.6,16.6
NVDA,20260605,200.0,0.82,13:38,16.6,16.6
NVDA,20260605,200.0,0.82,13:39,16.6,16.6
NVDA,20260605,200.0,0.82,13:40,16.6,16.6
NVDA,20260605,200.0,0.82,13:41,16.5,16.55
NVDA,20260605,200.0,0.82,13:42,16.5,16.5
NVDA,20260605,200.0,0.82,13:43,16.45,16.45
NVDA,20260605,200.0,0.82,13:44,16.45,16.48
NVDA,20260605,200.0,0.82,13:45,16.6,16.62
NVDA,20260605,200.0,0.82,13:46,16.6,16.64
NVDA,20260605,200.0,0.82,13:47,16.5,16.57
NVDA,20260605,200.0,0.82,13:48,16.5,16.56
NVDA,20260605,200.0,0.82,13:49,16.6,16.6
NVDA,20260605,200.0,0.82,13:50,16.4,16.5
NVDA,20260605,200.0,0.82,13:51,16.5,16.5
NVDA,20260605,200.0,0.82,13:52,16.5,16.74
NVDA,20260605,200.0,0.82,13:53,16.65,16.73
NVDA,20260605,200.0,0.82,13:54,16.7,16.75
NVDA,20260605,200.0,0.82,13:55,16.05,16.15
NVDA,20260605,200.0,0.82,13:56,16.05,16.36
NVDA,20260605,200.0,0.82,13:57,16.15,16.25
NVDA,20260605,200.0,0.82,13:58,16.1,16.14
NVDA,20260605,200.0,0.82,13:59,16.0,16.02
NVDA,20260605,200.0,0.82,14:00,15.85,15.92
NVDA,20260605,200.0,0.82,14:01,15.9,15.97
NVDA,20260605,200.0,0.82,14:02,15.95,16.08
NVDA,20260605,200.0,0.82,14:03,16.1,16.12
NVDA,20260605,200.0,0.82,14:04,16.2,16.25
NVDA,20260605,200.0,0.82,14:05,16.2,16.29
NVDA,20260605,200.0,0.82,14:06,16.15,16.29
NVDA,20260605,200.0,0.82,14:07,16.3,16.37
NVDA,20260605,200.0,0.82,14:08,16.3,16.37
NVDA,20260605,200.0,0.82,14:09,16.35,16.39
NVDA,20260605,200.0,0.82,14:10,16.4,16.44
NVDA,20260605,200.0,0.82,14:11,16.45,16.5
