strike,expiration,open_1_8,delta_eod_1_8,close_1_19,profit,return_pct
660.0,2025-06-20,63.28,0.4642,105.09,4181.0,66.1
670.0,2025-06-20,66.09,0.4519,103.41,3732.0,56.5
675.0,2025-06-20,58.3,0.4459,92.6,3430.0,58.8
700.0,2025-06-20,50.33,0.4159,92.9,4257.0,84.6
710.0,2025-06-20,56.57,0.4045,88.01,3144.0,55.6
750.0,2025-06-20,46.89,0.3604,77.97,3108.0,66.3
770.0,2025-06-20,42.33,0.3393,70.55,2822.0,66.7
800.0,2025-06-20,37.5,0.3095,65.1,2760.0,73.6
810.0,2025-06-20,35.19,0.3003,62.17,2698.5,76.7
830.0,2025-06-20,33.35,0.2822,57.3,2395.0,71.8
880.0,2025-06-20,26.57,0.2399,47.15,2058.0,77.5
960.0,2025-06-20,19.22,0.1832,36.02,1680.5,87.4
1000.0,2025-06-20,14.35,0.1594,31.16,1681.0,117.1
140.0,2025-12-19,384.15,0.987,467.18,8302.5,21.6
180.0,2025-12-19,358.85,0.9741,432.12,7327.5,20.4
200.0,2025-12-19,337.31,0.9656,410.07,7276.0,21.6
210.0,2025-12-19,324.0,0.9611,389.9,6590.0,20.3
220.0,2025-12-19,320.72,0.956,385.5,6478.0,20.2
230.0,2025-12-19,312.56,0.9506,387.12,7456.0,23.9
240.0,2025-12-19,305.75,0.9449,379.13,7338.0,24.0
245.0,2025-12-19,300.57,0.942,377.23,7665.5,25.5
250.0,2025-12-19,296.24,0.9389,366.78,7054.0,23.8
255.0,2025-12-19,292.24,0.9357,369.18,7693.5,26.3
260.0,2025-12-19,279.9,0.9325,364.98,8507.5,30.4
270.0,2025-12-19,278.11,0.9258,357.18,7906.5,28.4
280.0,2025-12-19,274.13,0.9187,334.5,6037.0,22.0
285.0,2025-12-19,270.0,0.9151,334.16,6416.0,23.8
290.0,2025-12-19,267.7,0.9114,326.93,5923.0,22.1
295.0,2025-12-19,256.19,0.9075,337.57,8138.5,31.8
300.0,2025-12-19,251.45,0.9035,331.0,7955.0,31.6
310.0,2025-12-19,253.94,0.8956,326.07,7213.5,28.4
315.0,2025-12-19,245.45,0.8913,317.99,7254.0,29.6
325.0,2025-12-19,242.52,0.8828,311.68,6916.0,28.5
330.0,2025-12-19,239.5,0.8784,311.15,7165.0,29.9
335.0,2025-12-19,236.2,0.874,307.43,7122.5,30.2
350.0,2025-12-19,212.79,0.8601,295.6,8281.0,38.9
360.0,2025-12-19,214.0,0.8505,287.0,7300.0,34.1
370.0,2025-12-19,200.26,0.8406,282.9,8264.0,41.3
375.0,2025-12-19,210.85,0.8356,278.35,6750.0,32.0
390.0,2025-12-19,199.85,0.8202,268.88,6902.5,34.5
395.0,2025-12-19,200.82,0.815,265.18,6435.5,32.0
400.0,2025-12-19,192.2,0.8097,262.88,7068.0,36.8
410.0,2025-12-19,187.5,0.799,254.0,6650.0,35.5
415.0,2025-12-19,187.97,0.7935,252.53,6455.5,34.3
420.0,2025-12-19,181.35,0.788,247.0,6565.0,36.2
425.0,2025-12-19,184.5,0.7825,247.34,6284.0,34.1
430.0,2025-12-19,182.85,0.777,240.5,5765.0,31.5
435.0,2025-12-19,164.77,0.7714,238.0,7323.0,44.4
440.0,2025-12-19,173.6,0.7657,222.73,4913.0,28.3
450.0,2025-12-19,161.44,0.7544,229.55,6811.0,42.2
455.0,2025-12-19,151.89,0.7486,224.05,7216.0,47.5
460.0,2025-12-19,149.51,0.7429,222.94,7343.0,49.1
470.0,2025-12-19,148.25,0.7313,219.4,7115.0,48.0
475.0,2025-12-19,155.9,0.7255,212.55,5665.0,36.3
480.0,2025-12-19,152.25,0.7197,211.75,5950.0,39.1
485.0,2025-12-19,150.63,0.7139,208.22,5759.0,38.2
490.0,2025-12-19,148.09,0.708,209.1,6101.0,41.2
495.0,2025-12-19,146.75,0.7022,203.18,5643.0,38.5
500.0,2025-12-19,135.7,0.6963,203.5,6780.0,50.0
505.0,2025-12-19,132.06,0.6904,199.7,6764.0,51.2
510.0,2025-12-19,129.93,0.6845,189.22,5929.0,45.6
515.0,2025-12-19,137.85,0.6786,185.93,4808.0,34.9
525.0,2025-12-19,136.0,0.6669,187.52,5152.0,37.9
530.0,2025-12-19,131.44,0.661,186.4,5496.0,41.8
535.0,2025-12-19,120.3,0.6552,185.2,6490.0,53.9
540.0,2025-12-19,128.75,0.6493,172.0,4325.0,33.6
545.0,2025-12-19,126.72,0.6434,178.1,5138.0,40.5
550.0,2025-12-19,120.38,0.6375,175.5,5512.0,45.8
560.0,2025-12-19,120.4,0.6259,171.37,5097.0,42.3
565.0,2025-12-19,118.15,0.6201,159.0,4085.0,34.6
570.0,2025-12-19,112.6,0.6143,165.0,5240.0,46.5
575.0,2025-12-19,112.82,0.6085,161.14,4832.0,42.8
580.0,2025-12-19,112.0,0.6027,161.84,4984.0,44.5
585.0,2025-12-19,107.4,0.5969,159.97,5257.0,48.9
600.0,2025-12-19,103.74,0.5799,155.43,5169.0,49.8
605.0,2025-12-19,104.6,0.5742,152.0,4740.0,45.3
640.0,2025-12-19,94.2,0.5352,136.46,4226.0,44.9
650.0,2025-12-19,88.0,0.5242,133.0,4500.0,51.1
660.0,2025-12-19,88.35,0.5135,127.75,3940.0,44.6
675.0,2025-12-19,82.95,0.4977,125.1,4215.0,50.8
680.0,2025-12-19,82.36,0.4924,122.1,3974.0,48.3
700.0,2025-12-19,74.14,0.4717,115.7,4156.0,56.1
705.0,2025-12-19,66.05,0.4667,110.23,4418.0,66.9
710.0,2025-12-19,71.85,0.4617,110.39,3854.0,53.6
720.0,2025-12-19,72.4,0.4517,100.24,2784.0,38.5
730.0,2025-12-19,70.9,0.4416,107.0,3610.0,50.9
770.0,2025-12-19,60.0,0.4037,95.45,3545.0,59.1
780.0,2025-12-19,60.35,0.3948,92.75,3240.0,53.7
790.0,2025-12-19,55.1,0.386,90.15,3505.0,63.6
800.0,2025-12-19,55.0,0.3772,85.9,3090.0,56.2
820.0,2025-12-19,49.8,0.3597,81.35,3155.0,63.4
840.0,2025-12-19,48.95,0.3433,77.07,2812.0,57.4
860.0,2025-12-19,45.25,0.327,72.6,2735.0,60.4
880.0,2025-12-19,43.1,0.3121,69.65,2655.0,61.6
900.0,2025-12-19,40.2,0.297,65.03,2483.0,61.8
950.0,2025-12-19,30.16,0.2622,53.5,2334.0,77.4
970.0,2025-12-19,32.52,0.2497,53.85,2133.0,65.6
1000.0,2025-12-19,27.95,0.2312,50.0,2205.0,78.9
50.0,2026-01-16,469.74,0.9993,548.3,7856.0,16.7
120.0,2026-01-16,411.33,0.9918,485.3,7397.0,18.0
150.0,2026-01-16,385.3,0.9842,458.85,7355.0,19.1
180.0,2026-01-16,359.85,0.9737,432.75,7290.0,20.3
200.0,2026-01-16,339.08,0.9651,402.99,6391.0,18.8
210.0,2026-01-16,334.65,0.9603,407.2,7255.0,21.7
230.0,2026-01-16,317.22,0.9496,390.55,7333.0,23.1
240.0,2026-01-16,307.0,0.9438,376.64,6964.0,22.7
260.0,2026-01-16,290.7,0.9313,366.2,7550.0,26.0
280.0,2026-01-16,276.0,0.9173,350.07,7407.5,26.8
300.0,2026-01-16,250.0,0.9021,334.8,8480.0,33.9
310.0,2026-01-16,252.55,0.894,327.1,7455.0,29.5
315.0,2026-01-16,251.4,0.8898,323.35,7195.0,28.6
350.0,2026-01-16,221.5,0.859,295.05,7355.0,33.2
365.0,2026-01-16,218.3,0.8446,287.35,6905.0,31.6
375.0,2026-01-16,215.8,0.8349,280.85,6505.0,30.1
380.0,2026-01-16,206.13,0.8299,277.3,7117.0,34.5
395.0,2026-01-16,204.14,0.8146,267.15,6301.0,30.9
400.0,2026-01-16,183.95,0.8094,262.1,7815.0,42.5
415.0,2026-01-16,181.0,0.7936,250.22,6922.0,38.2
420.0,2026-01-16,189.5,0.7882,246.22,5672.0,29.9
430.0,2026-01-16,175.9,0.7774,244.93,6902.5,39.2
435.0,2026-01-16,182.21,0.772,237.15,5494.0,30.2
440.0,2026-01-16,162.3,0.7665,240.0,7770.0,47.9
450.0,2026-01-16,158.45,0.7554,230.33,7188.0,45.4
455.0,2026-01-16,159.9,0.7498,226.3,6640.0,41.5
460.0,2026-01-16,160.05,0.7442,227.15,6710.0,41.9
465.0,2026-01-16,163.15,0.7385,221.7,5855.0,35.9
470.0,2026-01-16,160.4,0.7329,219.5,5910.0,36.8
475.0,2026-01-16,156.13,0.7272,216.05,5992.0,38.4
480.0,2026-01-16,147.28,0.7215,213.4,6612.0,44.9
485.0,2026-01-16,150.69,0.7158,199.2,4851.0,32.2
490.0,2026-01-16,142.5,0.71,209.45,6695.0,47.0
495.0,2026-01-16,145.0,0.7043,205.0,6000.0,41.4
500.0,2026-01-16,132.55,0.6986,206.15,7360.0,55.5
505.0,2026-01-16,145.01,0.6928,200.46,5545.0,38.2
510.0,2026-01-16,140.66,0.687,199.57,5891.5,41.9
515.0,2026-01-16,139.52,0.6812,197.03,5750.5,41.2
520.0,2026-01-16,131.64,0.6754,182.65,5101.0,38.7
525.0,2026-01-16,133.63,0.6697,183.7,5007.0,37.5
530.0,2026-01-16,131.29,0.6639,187.63,5634.0,42.9
535.0,2026-01-16,128.88,0.6582,177.6,4872.0,37.8
540.0,2026-01-16,131.4,0.6524,181.0,4960.0,37.7
545.0,2026-01-16,129.94,0.6466,182.03,5208.5,40.1
550.0,2026-01-16,124.0,0.6408,177.47,5347.0,43.1
555.0,2026-01-16,124.4,0.635,175.49,5109.0,41.1
560.0,2026-01-16,122.32,0.6293,174.85,5253.0,42.9
580.0,2026-01-16,115.15,0.6064,164.5,4935.0,42.9
600.0,2026-01-16,100.0,0.5838,158.13,5813.0,58.1
605.0,2026-01-16,109.0,0.5781,153.9,4490.0,41.2
610.0,2026-01-16,103.6,0.5725,142.91,3931.0,37.9
620.0,2026-01-16,101.01,0.5612,144.3,4329.0,42.9
630.0,2026-01-16,95.3,0.5503,144.0,4870.0,51.1
640.0,2026-01-16,97.25,0.5394,138.04,4079.0,41.9
650.0,2026-01-16,84.08,0.5284,135.45,5137.0,61.1
660.0,2026-01-16,90.15,0.5176,133.38,4322.5,47.9
670.0,2026-01-16,87.7,0.5071,123.6,3590.0,40.9
680.0,2026-01-16,84.96,0.4965,125.2,4024.0,47.4
690.0,2026-01-16,83.13,0.4859,122.5,3937.0,47.4
700.0,2026-01-16,79.0,0.4758,117.95,3895.0,49.3
710.0,2026-01-16,76.85,0.4658,115.35,3850.0,50.1
720.0,2026-01-16,72.86,0.4557,111.86,3900.0,53.5
730.0,2026-01-16,72.05,0.4456,109.0,3695.0,51.3
750.0,2026-01-16,64.65,0.4265,104.09,3944.0,61.0
760.0,2026-01-16,65.79,0.4169,99.66,3387.0,51.5
770.0,2026-01-16,60.95,0.4075,98.33,3737.5,61.3
780.0,2026-01-16,59.05,0.3985,94.2,3515.0,59.5
790.0,2026-01-16,57.2,0.3896,92.95,3575.0,62.5
800.0,2026-01-16,54.6,0.3808,88.83,3423.0,62.7
820.0,2026-01-16,52.05,0.363,85.5,3345.0,64.3
830.0,2026-01-16,52.0,0.3549,82.25,3025.0,58.2
850.0,2026-01-16,49.5,0.3384,78.62,2912.0,58.8
900.0,2026-01-16,42.5,0.3,66.97,2447.0,57.6
930.0,2026-01-16,37.35,0.2788,63.33,2598.0,69.6
960.0,2026-01-16,34.9,0.2585,58.1,2320.0,66.5
970.0,2026-01-16,34.0,0.2523,50.85,1685.0,49.6
1000.0,2026-01-16,27.9,0.2338,51.01,2311.0,82.8
270.0,2026-06-18,287.18,0.9176,364.88,7769.5,27.1
300.0,2026-06-18,270.36,0.8956,340.97,7061.0,26.1
310.0,2026-06-18,255.31,0.8879,335.83,8052.0,31.5
340.0,2026-06-18,245.21,0.8633,314.55,6934.0,28.3
350.0,2026-06-18,234.0,0.8546,307.85,7385.0,31.6
370.0,2026-06-18,221.15,0.8369,294.75,7360.0,33.3
380.0,2026-06-18,220.36,0.8277,288.27,6791.5,30.8
400.0,2026-06-18,194.55,0.8091,267.0,7245.0,37.2
410.0,2026-06-18,204.84,0.7996,268.58,6374.0,31.1
420.0,2026-06-18,198.05,0.79,262.38,6433.0,32.5
430.0,2026-06-18,190.4,0.7803,247.0,5660.0,29.7
440.0,2026-06-18,192.51,0.7705,251.93,5941.5,30.9
450.0,2026-06-18,184.12,0.7606,240.0,5588.0,30.3
460.0,2026-06-18,171.05,0.7506,235.84,6479.0,37.9
480.0,2026-06-18,167.52,0.7305,216.75,4923.0,29.4
490.0,2026-06-18,152.0,0.7204,221.81,6981.0,45.9
500.0,2026-06-18,157.85,0.7102,221.0,6315.0,40.0
510.0,2026-06-18,151.67,0.7,214.42,6275.0,41.4
520.0,2026-06-18,152.85,0.6897,208.05,5520.0,36.1
530.0,2026-06-18,149.46,0.6796,206.35,5689.0,38.1
550.0,2026-06-18,139.38,0.6591,193.82,5444.0,39.1
560.0,2026-06-18,134.13,0.6489,188.92,5479.0,40.8
590.0,2026-06-18,126.11,0.6183,176.05,4994.0,39.6
600.0,2026-06-18,120.22,0.6082,171.99,5177.0,43.1
610.0,2026-06-18,120.78,0.5982,168.2,4742.0,39.3
640.0,2026-06-18,112.64,0.5684,157.9,4526.0,40.2
660.0,2026-06-18,106.1,0.5488,148.7,4260.0,40.2
670.0,2026-06-18,102.55,0.539,146.95,4440.0,43.3
700.0,2026-06-18,94.23,0.5107,135.02,4079.0,43.3
710.0,2026-06-18,91.5,0.5013,132.0,4050.0,44.3
730.0,2026-06-18,87.79,0.4834,126.1,3831.0,43.6
770.0,2026-06-18,76.9,0.4482,115.55,3865.0,50.3
780.0,2026-06-18,74.95,0.4398,112.83,3787.5,50.5
800.0,2026-06-18,65.0,0.4229,106.19,4119.0,63.4
890.0,2026-06-18,55.5,0.3556,85.12,2962.0,53.4
900.0,2026-06-18,55.8,0.3486,79.0,2320.0,41.6
920.0,2026-06-18,53.75,0.3357,80.58,2682.5,49.9
930.0,2026-06-18,51.5,0.3294,78.65,2715.0,52.7
970.0,2026-06-18,46.0,0.3049,70.81,2481.0,53.9
100.0,2026-12-18,444.0,0.9876,490.0,4600.0,10.4
180.0,2026-12-18,363.37,0.962,440.06,7669.0,21.1
200.0,2026-12-18,347.15,0.9534,427.0,7985.0,23.0
210.0,2026-12-18,341.08,0.9482,415.85,7477.0,21.9
220.0,2026-12-18,334.75,0.9432,408.0,7325.0,21.9
230.0,2026-12-18,325.72,0.9377,398.2,7248.0,22.3
240.0,2026-12-18,322.72,0.9319,393.05,7033.0,21.8
250.0,2026-12-18,312.45,0.9264,386.0,7355.0,23.5
260.0,2026-12-18,307.95,0.9203,378.98,7102.5,23.1
290.0,2026-12-18,289.31,0.9005,357.0,6769.0,23.4
300.0,2026-12-18,279.52,0.8934,340.05,6053.0,21.7
310.0,2026-12-18,267.25,0.886,344.02,7677.5,28.7
320.0,2026-12-18,266.91,0.8786,327.22,6031.0,22.6
330.0,2026-12-18,263.14,0.8709,330.0,6686.0,25.4
340.0,2026-12-18,258.3,0.8628,320.68,6238.0,24.2
350.0,2026-12-18,250.13,0.8548,319.1,6897.0,27.6
360.0,2026-12-18,244.4,0.8466,312.5,6810.0,27.9
370.0,2026-12-18,238.98,0.8383,305.75,6677.0,27.9
400.0,2026-12-18,221.2,0.8125,278.0,5680.0,25.7
410.0,2026-12-18,215.23,0.8038,282.05,6682.0,31.0
420.0,2026-12-18,215.0,0.795,274.35,5935.0,27.6
430.0,2026-12-18,204.74,0.786,271.47,6673.0,32.6
440.0,2026-12-18,199.0,0.7772,266.02,6702.0,33.7
450.0,2026-12-18,187.0,0.7682,259.38,7238.0,38.7
460.0,2026-12-18,194.55,0.7591,255.18,6062.5,31.2
470.0,2026-12-18,189.0,0.75,248.05,5905.0,31.2
480.0,2026-12-18,186.01,0.7409,243.22,5721.5,30.8
490.0,2026-12-18,178.0,0.7318,239.07,6107.0,34.3
500.0,2026-12-18,178.0,0.7228,229.81,5181.0,29.1
510.0,2026-12-18,158.69,0.7135,225.76,6707.0,42.3
520.0,2026-12-18,166.35,0.7044,220.26,5391.0,32.4
530.0,2026-12-18,164.35,0.6954,223.8,5945.0,36.2
540.0,2026-12-18,157.89,0.6863,208.08,5019.0,31.8
550.0,2026-12-18,152.17,0.6772,208.17,5600.0,36.8
560.0,2026-12-18,155.55,0.668,205.3,4975.0,32.0
570.0,2026-12-18,150.55,0.6592,205.3,5475.0,36.4
580.0,2026-12-18,143.31,0.6502,197.2,5389.0,37.6
600.0,2026-12-18,125.95,0.6322,193.38,6743.0,53.5
610.0,2026-12-18,130.0,0.6233,178.25,4825.0,37.1
630.0,2026-12-18,129.73,0.6059,178.9,4917.0,37.9
640.0,2026-12-18,129.02,0.5972,174.75,4573.0,35.4
650.0,2026-12-18,125.0,0.5887,173.25,4825.0,38.6
670.0,2026-12-18,121.3,0.5718,163.47,4217.5,34.8
700.0,2026-12-18,101.2,0.5468,158.1,5690.0,56.2
750.0,2026-12-18,97.18,0.507,139.32,4214.5,43.4
780.0,2026-12-18,92.14,0.484,131.35,3921.0,42.6
790.0,2026-12-18,90.45,0.4765,129.18,3872.5,42.8
800.0,2026-12-18,89.24,0.4693,125.0,3576.0,40.1
830.0,2026-12-18,81.5,0.4479,115.55,3405.0,41.8
850.0,2026-12-18,77.5,0.4341,115.6,3810.0,49.2
880.0,2026-12-18,74.64,0.4143,100.0,2536.0,34.0
900.0,2026-12-18,65.0,0.401,100.7,3570.0,54.9
970.0,2026-12-18,55.0,0.3593,86.7,3170.0,57.6
