number,ticker,cp,entry_date,expiration,strike,open_entry,delta_entry,underlying_at_exp,exit_intrinsic,profit,return_pct
17,PLTR,C,2024-11-05,2024-12-20,40.0,8.7,0.924,80.55,40.55,3185.0,366.1
17,PLTR,C,2024-11-05,2024-12-20,41.0,7.9,0.9043,80.55,39.55,3165.0,400.6
17,PLTR,C,2024-11-05,2024-12-20,42.0,6.95,0.8818,80.55,38.55,3160.0,454.7
17,PLTR,C,2024-11-05,2024-12-20,43.0,6.36,0.8562,80.55,37.55,3119.0,490.4
17,PLTR,C,2024-11-05,2024-12-20,44.0,5.7,0.8278,80.55,36.55,3085.0,541.2
17,PLTR,C,2024-11-05,2024-12-20,45.0,5.15,0.7966,80.55,35.55,3040.0,590.3
17,PLTR,C,2024-11-05,2024-12-20,46.0,4.39,0.7625,80.55,34.55,3016.0,687.0
17,PLTR,C,2024-11-05,2024-12-20,47.0,3.87,0.726,80.55,33.55,2968.0,766.9
17,PLTR,C,2024-11-05,2024-12-20,48.0,3.85,0.6873,80.55,32.55,2870.0,745.5
17,PLTR,C,2024-11-05,2024-12-20,49.0,2.92,0.6469,80.55,31.55,2863.0,980.5
17,PLTR,C,2024-11-05,2024-12-20,50.0,2.51,0.6052,80.55,30.55,2804.0,1117.1
17,PLTR,C,2024-11-05,2024-12-20,55.0,1.13,0.3977,80.55,25.55,2442.0,2161.1
17,PLTR,C,2024-11-05,2024-12-20,60.0,0.51,0.2317,80.55,20.55,2004.0,3929.4
17,PLTR,C,2024-11-05,2024-12-20,65.0,0.42,0.1233,80.55,15.55,1513.0,3602.4
18,TSLA,C,2024-11-05,2024-11-22,100.0,154.78,1.0,352.56,252.56,9778.0,63.2
18,TSLA,C,2024-11-05,2024-11-22,145.0,109.1,1.0,352.56,207.56,9846.0,90.2
18,TSLA,C,2024-11-05,2024-11-22,160.0,94.9,0.9995,352.56,192.56,9766.0,102.9
18,TSLA,C,2024-11-05,2024-11-22,170.0,80.96,0.998,352.56,182.56,10160.0,125.5
18,TSLA,C,2024-11-05,2024-11-22,175.0,76.07,0.9962,352.56,177.56,10149.0,133.4
18,TSLA,C,2024-11-05,2024-11-22,180.0,72.17,0.9932,352.56,172.56,10039.0,139.1
18,TSLA,C,2024-11-05,2024-11-22,185.0,66.8,0.9886,352.56,167.56,10076.0,150.8
18,TSLA,C,2024-11-05,2024-11-22,190.0,60.0,0.9818,352.56,162.56,10256.0,170.9
18,TSLA,C,2024-11-05,2024-11-22,195.0,57.0,0.972,352.56,157.56,10056.0,176.4
18,TSLA,C,2024-11-05,2024-11-22,200.0,49.4,0.9586,352.56,152.56,10316.0,208.8
18,TSLA,C,2024-11-05,2024-11-22,205.0,49.65,0.9411,352.56,147.56,9791.0,197.2
18,TSLA,C,2024-11-05,2024-11-22,210.0,45.02,0.9189,352.56,142.56,9754.0,216.7
18,TSLA,C,2024-11-05,2024-11-22,215.0,40.45,0.8914,352.56,137.56,9711.0,240.1
18,TSLA,C,2024-11-05,2024-11-22,220.0,31.05,0.8588,352.56,132.56,10151.0,326.9
18,TSLA,C,2024-11-05,2024-11-22,225.0,26.7,0.8205,352.56,127.56,10086.0,377.8
18,TSLA,C,2024-11-05,2024-11-22,227.5,26.45,0.7992,352.56,125.06,9861.0,372.8
18,TSLA,C,2024-11-05,2024-11-22,230.0,23.25,0.7767,352.56,122.56,9931.0,427.1
18,TSLA,C,2024-11-05,2024-11-22,232.5,22.0,0.753,352.56,120.06,9806.0,445.7
18,TSLA,C,2024-11-05,2024-11-22,235.0,20.1,0.7278,352.56,117.56,9746.0,484.9
18,TSLA,C,2024-11-05,2024-11-22,237.5,19.1,0.7016,352.56,115.06,9596.0,502.4
18,TSLA,C,2024-11-05,2024-11-22,240.0,16.6,0.6744,352.56,112.56,9596.0,578.1
18,TSLA,C,2024-11-05,2024-11-22,242.5,15.3,0.6464,352.56,110.06,9476.0,619.3
18,TSLA,C,2024-11-05,2024-11-22,245.0,14.2,0.6177,352.56,107.56,9336.0,657.5
18,TSLA,C,2024-11-05,2024-11-22,247.5,12.89,0.5884,352.56,105.06,9217.0,715.1
18,TSLA,C,2024-11-05,2024-11-22,250.0,11.7,0.5589,352.56,102.56,9086.0,776.6
18,TSLA,C,2024-11-05,2024-11-22,252.5,10.95,0.5293,352.56,100.06,8911.0,813.8
18,TSLA,C,2024-11-05,2024-11-22,255.0,9.65,0.4999,352.56,97.56,8791.0,911.0
18,TSLA,C,2024-11-05,2024-11-22,257.5,8.7,0.4708,352.56,95.06,8636.0,992.6
18,TSLA,C,2024-11-05,2024-11-22,260.0,7.82,0.4423,352.56,92.56,8474.0,1083.6
18,TSLA,C,2024-11-05,2024-11-22,262.5,8.27,0.4143,352.56,90.06,8179.0,989.0
18,TSLA,C,2024-11-05,2024-11-22,265.0,6.42,0.3874,352.56,87.56,8114.0,1263.9
18,TSLA,C,2024-11-05,2024-11-22,267.5,5.95,0.3614,352.56,85.06,7911.0,1329.6
18,TSLA,C,2024-11-05,2024-11-22,270.0,5.0,0.3362,352.56,82.56,7756.0,1551.2
18,TSLA,C,2024-11-05,2024-11-22,272.5,4.78,0.3124,352.56,80.06,7528.0,1574.9
18,TSLA,C,2024-11-05,2024-11-22,275.0,4.06,0.2897,352.56,77.56,7350.0,1810.3
18,TSLA,C,2024-11-05,2024-11-22,280.0,3.3,0.2477,352.56,72.56,6926.0,2098.8
18,TSLA,C,2024-11-05,2024-11-22,285.0,2.7,0.2101,352.56,67.56,6486.0,2402.2
18,TSLA,C,2024-11-05,2024-11-22,290.0,2.12,0.1774,352.56,62.56,6044.0,2850.9
18,TSLA,C,2024-11-05,2024-11-22,295.0,1.87,0.1489,352.56,57.56,5569.0,2978.1
18,TSLA,C,2024-11-05,2024-11-22,300.0,1.44,0.124,352.56,52.56,5112.0,3550.0
18,TSLA,C,2024-11-05,2024-11-22,305.0,1.25,0.1027,352.56,47.56,4631.0,3704.8
18,TSLA,C,2024-11-05,2024-11-22,310.0,1.06,0.0843,352.56,42.56,4150.0,3915.1
18,TSLA,C,2024-11-05,2024-11-22,315.0,0.91,0.0689,352.56,37.56,3665.0,4027.5
18,TSLA,C,2024-11-05,2024-11-22,320.0,0.83,0.0558,352.56,32.56,3173.0,3822.9
18,TSLA,C,2024-11-05,2024-11-22,325.0,0.67,0.045,352.56,27.56,2689.0,4013.4
18,TSLA,C,2024-11-05,2024-11-22,330.0,0.57,0.0359,352.56,22.56,2199.0,3857.9
18,TSLA,C,2024-11-05,2024-11-22,335.0,0.58,0.0286,352.56,17.56,1698.0,2927.6
18,TSLA,C,2024-11-05,2024-11-22,340.0,0.46,0.0225,352.56,12.56,1210.0,2630.4
18,TSLA,C,2024-11-05,2024-11-22,345.0,0.4,0.0178,352.56,7.56,716.0,1790.0
18,TSLA,C,2024-11-05,2024-11-22,350.0,0.31,0.0138,352.56,2.56,225.0,725.8
18,TSLA,C,2024-11-05,2024-11-22,355.0,0.41,0.0108,352.56,0.0,-41.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,360.0,0.28,0.0083,352.56,0.0,-28.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,365.0,0.29,0.0064,352.56,0.0,-29.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,370.0,0.25,0.0049,352.56,0.0,-25.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,375.0,0.23,0.0037,352.56,0.0,-23.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,380.0,0.2,0.0028,352.56,0.0,-20.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,385.0,0.15,0.0021,352.56,0.0,-15.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,390.0,0.14,0.0016,352.56,0.0,-14.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,400.0,0.11,0.0009,352.56,0.0,-11.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,405.0,0.12,0.0006,352.56,0.0,-12.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,410.0,0.09,0.0005,352.56,0.0,-9.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,420.0,0.1,0.0003,352.56,0.0,-10.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,425.0,0.06,0.0002,352.56,0.0,-6.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,430.0,0.06,0.0001,352.56,0.0,-6.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,435.0,0.07,0.0001,352.56,0.0,-7.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,440.0,0.06,0.0001,352.56,0.0,-6.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,450.0,0.05,0.0,352.56,0.0,-5.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,470.0,0.04,0.0,352.56,0.0,-4.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,480.0,0.03,0.0,352.56,0.0,-3.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,490.0,0.04,0.0,352.56,0.0,-4.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,500.0,0.03,0.0,352.56,0.0,-3.0,-100.0
18,TSLA,C,2024-11-05,2024-11-22,520.0,0.02,0.0,352.56,0.0,-2.0,-100.0
20,COST,C,2024-11-08,2024-11-15,630.0,297.97,1.0,907.07,277.07,-2090.0,-7.0
20,COST,C,2024-11-08,2024-11-15,660.0,293.6,1.0,907.07,247.07,-4653.0,-15.8
20,COST,C,2024-11-08,2024-11-15,725.0,225.17,1.0,907.07,182.07,-4310.0,-19.1
20,COST,C,2024-11-08,2024-11-15,735.0,190.09,1.0,907.07,172.07,-1802.0,-9.5
20,COST,C,2024-11-08,2024-11-15,740.0,206.15,1.0,907.07,167.07,-3908.0,-19.0
20,COST,C,2024-11-08,2024-11-15,750.0,195.43,1.0,907.07,157.07,-3836.0,-19.6
20,COST,C,2024-11-08,2024-11-15,760.0,184.69,1.0,907.07,147.07,-3762.0,-20.4
20,COST,C,2024-11-08,2024-11-15,805.0,141.17,0.9998,907.07,102.07,-3910.0,-27.7
20,COST,C,2024-11-08,2024-11-15,820.0,126.88,0.9992,907.07,87.07,-3981.0,-31.4
20,COST,C,2024-11-08,2024-11-15,825.0,102.35,0.9988,907.07,82.07,-2028.0,-19.8
20,COST,C,2024-11-08,2024-11-15,830.0,95.95,0.9981,907.07,77.07,-1888.0,-19.7
20,COST,C,2024-11-08,2024-11-15,835.0,97.0,0.9971,907.07,72.07,-2493.0,-25.7
20,COST,C,2024-11-08,2024-11-15,845.0,80.92,0.994,907.07,62.07,-1885.0,-23.3
20,COST,C,2024-11-08,2024-11-15,850.0,69.96,0.9918,907.07,57.07,-1289.0,-18.4
20,COST,C,2024-11-08,2024-11-15,855.0,65.06,0.9892,907.07,52.07,-1299.0,-20.0
20,COST,C,2024-11-08,2024-11-15,860.0,66.25,0.9861,907.07,47.07,-1918.0,-29.0
20,COST,C,2024-11-08,2024-11-15,865.0,63.5,0.9822,907.07,42.07,-2143.0,-33.7
20,COST,C,2024-11-08,2024-11-15,870.0,47.62,0.9767,907.07,37.07,-1055.0,-22.2
20,COST,C,2024-11-08,2024-11-15,872.5,84.0,0.9735,907.07,34.57,-4943.0,-58.8
20,COST,C,2024-11-08,2024-11-15,875.0,48.87,0.9698,907.07,32.07,-1680.0,-34.4
20,COST,C,2024-11-08,2024-11-15,880.0,38.12,0.9622,907.07,27.07,-1105.0,-29.0
20,COST,C,2024-11-08,2024-11-15,882.5,48.86,0.9582,907.07,24.57,-2429.0,-49.7
20,COST,C,2024-11-08,2024-11-15,885.0,42.62,0.9527,907.07,22.07,-2055.0,-48.2
20,COST,C,2024-11-08,2024-11-15,887.5,44.04,0.9477,907.07,19.57,-2447.0,-55.6
20,COST,C,2024-11-08,2024-11-15,890.0,29.19,0.9422,907.07,17.07,-1212.0,-41.5
20,COST,C,2024-11-08,2024-11-15,892.5,28.23,0.9364,907.07,14.57,-1366.0,-48.4
20,COST,C,2024-11-08,2024-11-15,895.0,29.44,0.93,907.07,12.07,-1737.0,-59.0
20,COST,C,2024-11-08,2024-11-15,897.5,24.82,0.9228,907.07,9.57,-1525.0,-61.4
20,COST,C,2024-11-08,2024-11-15,900.0,22.87,0.915,907.07,7.07,-1580.0,-69.1
20,COST,C,2024-11-08,2024-11-15,902.5,19.74,0.9069,907.07,4.57,-1517.0,-76.8
20,COST,C,2024-11-08,2024-11-15,905.0,19.5,0.8981,907.07,2.07,-1743.0,-89.4
20,COST,C,2024-11-08,2024-11-15,907.5,19.05,0.8875,907.07,0.0,-1905.0,-100.0
20,COST,C,2024-11-08,2024-11-15,910.0,13.07,0.8761,907.07,0.0,-1307.0,-100.0
20,COST,C,2024-11-08,2024-11-15,915.0,8.9,0.8491,907.07,0.0,-890.0,-100.0
20,COST,C,2024-11-08,2024-11-15,920.0,8.5,0.8141,907.07,0.0,-850.0,-100.0
20,COST,C,2024-11-08,2024-11-15,925.0,6.11,0.7694,907.07,0.0,-611.0,-100.0
20,COST,C,2024-11-08,2024-11-15,930.0,4.64,0.7138,907.07,0.0,-464.0,-100.0
20,COST,C,2024-11-08,2024-11-15,935.0,5.2,0.6489,907.07,0.0,-520.0,-100.0
20,COST,C,2024-11-08,2024-11-15,940.0,2.56,0.5788,907.07,0.0,-256.0,-100.0
20,COST,C,2024-11-08,2024-11-15,945.0,2.0,0.5083,907.07,0.0,-200.0,-100.0
20,COST,C,2024-11-08,2024-11-15,950.0,1.4,0.4414,907.07,0.0,-140.0,-100.0
20,COST,C,2024-11-08,2024-11-15,955.0,1.45,0.3805,907.07,0.0,-145.0,-100.0
20,COST,C,2024-11-08,2024-11-15,960.0,1.15,0.3258,907.07,0.0,-115.0,-100.0
20,COST,C,2024-11-08,2024-11-15,965.0,0.64,0.2771,907.07,0.0,-64.0,-100.0
20,COST,C,2024-11-08,2024-11-15,970.0,0.55,0.2336,907.07,0.0,-55.0,-100.0
20,COST,C,2024-11-08,2024-11-15,975.0,0.75,0.1947,907.07,0.0,-75.0,-100.0
20,COST,C,2024-11-08,2024-11-15,980.0,0.63,0.1604,907.07,0.0,-63.0,-100.0
20,COST,C,2024-11-08,2024-11-15,985.0,0.54,0.1303,907.07,0.0,-54.0,-100.0
20,COST,C,2024-11-08,2024-11-15,990.0,0.13,0.1044,907.07,0.0,-13.0,-100.0
20,COST,C,2024-11-08,2024-11-15,995.0,0.21,0.0827,907.07,0.0,-21.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1000.0,0.23,0.0647,907.07,0.0,-23.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1005.0,0.26,0.0508,907.07,0.0,-26.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1010.0,0.34,0.0381,907.07,0.0,-34.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1015.0,0.38,0.0291,907.07,0.0,-38.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1020.0,0.06,0.0221,907.07,0.0,-6.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1025.0,1.45,0.0167,907.07,0.0,-145.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1030.0,0.15,0.0122,907.07,0.0,-15.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1040.0,0.08,0.0066,907.07,0.0,-8.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1045.0,1.42,0.0036,907.07,0.0,-142.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1050.0,0.09,0.0035,907.07,0.0,-9.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1060.0,0.22,0.002,907.07,0.0,-22.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1070.0,0.16,0.0009,907.07,0.0,-16.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1080.0,0.2,0.0002,907.07,0.0,-20.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1090.0,0.05,0.0002,907.07,0.0,-5.0,-100.0
20,COST,C,2024-11-08,2024-11-15,1100.0,0.01,0.0001,907.07,0.0,-1.0,-100.0
